run,strategy,detection,d,I,pr,pm,cs,ni,im,N_lethal,N_min,T_min,N_inoc
351,BD,ND,7,5,0.999078,0.577121,0.207268,7,3,76,0,77,1260
352,BD,ND,7,5,0.968335,0.696648,0.261982,12,2,122,0,86,3840
353,BD,ND,5,5,0.832278,0.646921,0.239156,9,4,138,138,54,720
354,BD,ND,5,20,0.918645,0.648854,0.183272,3,2,122,0,71,3840
355,BD,ND,7,15,0.831251,0.631048,0.244612,12,2,143,0,89,11520
356,BD,ND,5,10,0.820611,0.51719,0.182272,9,3,38,0,78,3240
357,BD,ND,3,10,0.983993,0.416067,0.297383,7,4,319,319,54,1120
358,BD,ND,5,15,0.845068,0.550581,0.223803,9,4,85,85,54,2160
359,BD,ND,7,20,0.924699,0.688125,0.244071,7,4,121,0,75,2240
360,BD,ND,5,10,0.861374,0.544462,0.279877,12,3,198,0,88,4320
361,BD,ND,7,10,0.849748,0.467351,0.291624,12,4,273,273,54,1920
362,BD,ND,7,15,0.852336,0.671129,0.101649,5,3,26,0,73,2700
363,BD,ND,5,5,0.932389,0.614465,0.210917,2,3,40,0,64,360
364,BD,ND,7,15,0.961691,0.571551,0.1182,9,4,26,0,77,2160
365,BD,ND,7,15,0.83568,0.495171,0.185164,3,4,42,0,67,720
366,BD,ND,7,10,0.949507,0.43474,0.143083,7,4,8,0,72,1120
367,BD,ND,7,20,0.918912,0.611129,0.191284,3,3,64,0,68,2160
368,BD,ND,7,5,0.899953,0.438533,0.231545,6,4,121,121,54,480
369,BD,ND,5,15,0.815973,0.534364,0.146535,9,2,68,0,78,8640
370,BD,ND,5,15,0.989118,0.490509,0.271739,3,2,193,0,67,2880
371,BD,ND,5,20,0.924458,0.673975,0.229376,3,3,127,0,69,2160
372,BD,ND,7,10,0.901954,0.500134,0.1018,8,3,16,0,78,2880
373,BD,ND,7,15,0.807603,0.648799,0.228053,12,2,144,0,87,11520
374,BD,ND,7,20,0.958435,0.438736,0.111151,2,3,45,0,67,1440
375,BD,ND,7,20,0.922352,0.573604,0.228564,6,3,124,0,76,4320
376,BD,ND,5,20,0.810309,0.439413,0.202299,15,3,88,0,95,10800
377,BD,ND,7,10,0.897594,0.680793,0.232055,2,3,109,0,66,720
378,BD,ND,5,5,0.974267,0.517884,0.280724,1,4,282,282,54,80
379,BD,ND,5,20,0.81261,0.518818,0.287018,15,3,200,0,93,10800
380,BD,ND,5,15,0.800898,0.516065,0.108687,5,3,37,0,73,2700
381,BD,ND,7,15,0.93147,0.658256,0.120529,3,3,40,0,70,1620
382,BD,ND,7,20,0.834326,0.664282,0.193691,7,4,55,0,74,2240
383,BD,ND,5,15,0.962943,0.581785,0.140876,11,3,44,0,83,5940
384,BD,ND,7,20,0.912621,0.480979,0.282034,11,3,212,0,84,7920
385,BD,ND,7,20,0.902765,0.41887,0.225073,10,4,83,0,83,3200
386,BD,ND,5,5,0.901237,0.434629,0.227633,1,4,127,127,54,80
387,BD,ND,3,5,0.984305,0.469487,0.225294,3,3,81,81,54,540
388,BD,ND,7,5,0.951185,0.40539,0.102685,7,4,2,0,71,560
389,BD,ND,7,15,0.832309,0.633517,0.242234,10,4,109,0,84,2400
390,BD,ND,5,5,0.933039,0.583251,0.265858,12,4,214,214,54,960
391,BD,ND,5,5,0.859111,0.452885,0.157649,7,2,27,0,76,2240
392,BD,ND,7,20,0.871411,0.673019,0.189261,15,3,93,0,93,10800
393,BD,ND,7,15,0.987012,0.501934,0.275164,7,2,219,0,77,6720
394,BD,ND,3,5,0.904053,0.416689,0.216379,1,2,91,91,54,320
395,BD,ND,7,10,0.931496,0.500472,0.26858,2,2,169,0,65,1280
396,BD,ND,7,5,0.864185,0.513258,0.255609,11,4,182,182,54,880
397,BD,ND,7,15,0.824524,0.495764,0.147557,1,2,73,0,62,960
398,BD,ND,7,10,0.987207,0.446659,0.206171,5,3,49,0,75,1800
399,BD,ND,3,5,0.94902,0.428742,0.18285,7,2,47,0,77,2240
400,BD,ND,7,15,0.893353,0.523465,0.270145,9,4,186,186,54,2160
401,BD,ND,7,20,0.859954,0.681863,0.225744,3,4,114,0,67,960
402,BD,ND,7,5,0.966189,0.424711,0.291509,13,2,229,0,91,4160
403,BD,ND,7,20,0.834625,0.495225,0.236954,15,3,115,0,91,10800
404,BD,ND,5,20,0.944336,0.556266,0.222702,12,4,87,87,54,3840
405,BD,ND,3,10,0.903396,0.418801,0.100008,15,2,25,0,91,9600
406,BD,ND,7,15,0.99213,0.443249,0.22165,14,3,79,0,90,7560
407,BD,ND,7,10,0.992766,0.599573,0.266609,14,2,152,0,89,8960
408,BD,ND,5,5,0.88145,0.597502,0.235652,9,4,118,118,54,720
409,BD,ND,5,15,0.951825,0.458468,0.189492,12,2,109,0,88,11520
410,BD,ND,7,5,0.964198,0.643147,0.288471,9,3,232,232,54,1620
411,BD,ND,7,10,0.991665,0.566435,0.225088,10,3,82,0,80,3600
412,BD,ND,5,15,0.813024,0.645354,0.234897,6,4,101,101,54,1440
413,BD,ND,7,5,0.834283,0.559856,0.197484,4,2,55,0,69,1280
414,BD,ND,3,5,0.899016,0.443278,0.211438,10,4,56,56,54,800
415,BD,ND,5,10,0.919842,0.642324,0.161877,1,4,24,0,61,160
416,BD,ND,5,20,0.984949,0.427493,0.243825,12,3,158,0,86,8640
417,BD,ND,7,15,0.850407,0.520427,0.162275,9,3,67,0,81,4860
418,BD,ND,5,10,0.906558,0.661087,0.172468,9,4,28,0,78,1440
419,BD,ND,3,10,0.968379,0.441316,0.162777,4,4,21,0,68,640
420,BD,ND,5,5,0.877087,0.635001,0.214517,11,2,68,0,82,3520
421,BD,ND,7,20,0.988716,0.495699,0.162617,15,2,110,0,93,19200
422,BD,ND,7,20,0.871431,0.64573,0.19152,2,4,49,0,69,640
423,BD,ND,3,20,0.992091,0.518183,0.112475,2,3,49,0,65,1440
424,BD,ND,3,5,0.978926,0.483189,0.224204,2,4,104,104,54,160
425,BD,ND,7,15,0.871062,0.48852,0.2714,1,3,144,99,56,540
426,BD,ND,5,10,0.83542,0.483114,0.262653,15,4,201,201,54,2400
427,BD,ND,3,5,0.929879,0.557267,0.261747,7,3,161,161,54,1260
428,BD,ND,5,20,0.991293,0.553988,0.296687,13,3,226,0,88,9360
429,BD,ND,5,10,0.892798,0.605965,0.233178,2,2,114,0,63,1280
430,BD,ND,3,15,0.833544,0.699907,0.169745,5,2,102,0,72,4800
431,BD,ND,7,15,0.966679,0.461362,0.192267,4,2,114,0,69,3840
432,BD,ND,5,20,0.979453,0.585461,0.20625,10,2,158,0,83,12800
433,BD,ND,7,5,0.807946,0.634584,0.204157,7,2,65,0,75,2240
434,BD,ND,5,10,0.805448,0.47056,0.195065,7,3,39,0,73,2520
435,BD,ND,7,15,0.949756,0.569527,0.216174,8,2,100,0,79,7680
436,BD,ND,7,5,0.872764,0.610506,0.263172,1,2,145,145,54,320
437,BD,ND,3,10,0.986935,0.587578,0.273973,15,3,174,0,93,5400
438,BD,ND,5,5,0.992221,0.595183,0.280955,11,4,263,263,54,880
439,BD,ND,7,10,0.994481,0.563123,0.160202,9,3,28,0,80,3240
440,BD,ND,5,15,0.95227,0.641743,0.113067,2,3,38,0,67,1080
441,BD,ND,7,5,0.892403,0.477718,0.202931,8,3,48,0,76,1440
442,BD,ND,5,20,0.880815,0.530069,0.117412,13,2,79,0,89,16640
443,BD,ND,7,15,0.83431,0.40726,0.290358,11,4,225,225,54,2640
444,BD,ND,7,10,0.934225,0.536161,0.11212,7,2,46,0,74,4480
445,BD,ND,7,10,0.929825,0.404447,0.109504,12,4,6,0,84,1920
446,BD,ND,5,20,0.919399,0.436863,0.104428,5,3,36,0,74,3600
447,BD,ND,7,10,0.865753,0.523348,0.237816,15,2,118,0,93,9600
448,BD,ND,5,10,0.903448,0.633553,0.158652,5,2,55,0,72,3200
449,BD,ND,5,10,0.964995,0.410288,0.289206,1,3,204,204,54,360
450,BD,ND,7,5,0.869215,0.435471,0.255537,13,4,185,185,54,1040
451,BD,ND,7,10,0.925723,0.510094,0.122913,1,3,30,0,67,360
452,BD,ND,5,20,0.807175,0.41962,0.204605,8,3,93,0,78,5760
453,BD,ND,5,20,0.939908,0.551568,0.221198,9,3,113,0,82,6480
454,BD,ND,7,20,0.958573,0.440352,0.24726,15,2,191,0,93,19200
455,BD,ND,3,15,0.874544,0.679935,0.157733,1,2,75,0,64,960
456,BD,ND,5,5,0.901939,0.68304,0.186019,14,3,32,0,88,2520
457,BD,ND,7,15,0.987741,0.536073,0.28304,5,4,216,216,54,1200
458,BD,ND,5,10,0.885737,0.494232,0.107034,14,4,13,0,89,2240
459,BD,ND,3,20,0.882738,0.547313,0.296001,14,2,297,0,91,17920
460,BD,ND,7,20,0.825371,0.526247,0.142535,6,3,65,0,75,4320
461,BD,ND,7,5,0.999251,0.432363,0.232974,8,3,89,0,77,1440
462,BD,ND,7,15,0.921375,0.502713,0.139724,12,2,64,0,87,11520
463,BD,ND,7,5,0.86275,0.651078,0.114071,7,2,19,0,74,2240
464,BD,ND,7,20,0.929963,0.452611,0.182924,10,4,53,0,84,3200
465,BD,ND,7,5,0.99464,0.514954,0.10515,15,4,1,0,89,1200
466,BD,ND,5,10,0.837022,0.537151,0.150601,13,4,19,0,86,2080
467,BD,ND,5,10,0.939359,0.471229,0.160356,7,2,54,0,76,4480
468,BD,ND,3,10,0.83878,0.568282,0.246077,8,4,142,142,54,1280
469,BD,ND,7,15,0.934604,0.615134,0.163246,11,2,101,0,85,10560
470,BD,ND,7,20,0.815902,0.542829,0.166113,5,2,117,0,75,6400
471,BD,ND,7,20,0.969277,0.679382,0.120034,14,2,86,0,92,17920
472,BD,ND,7,5,0.905788,0.412973,0.105114,3,2,23,0,66,960
473,BD,ND,7,15,0.94715,0.540858,0.11754,5,4,13,0,70,1200
474,BD,ND,7,15,0.955059,0.644251,0.269484,8,4,196,196,54,1920
475,BD,ND,5,5,0.851784,0.462461,0.293406,3,4,338,338,54,240
476,BD,ND,5,20,0.986292,0.429903,0.139695,14,3,43,0,90,10080
477,BD,ND,7,10,0.918567,0.463828,0.28582,14,2,202,0,90,8960
478,BD,ND,7,5,0.988644,0.401389,0.231713,2,3,87,87,54,360
479,BD,ND,5,10,0.897041,0.575038,0.199875,3,4,54,54,54,480
480,BD,ND,5,20,0.980897,0.529617,0.103599,6,3,37,0,76,4320
481,BD,ND,7,5,0.896328,0.668889,0.197383,5,2,58,0,71,1600
482,BD,ND,7,15,0.844815,0.543056,0.132504,6,4,24,0,72,1440
483,BD,ND,7,5,0.999237,0.690972,0.260505,15,4,169,169,54,1200
484,BD,ND,7,5,0.964612,0.665962,0.171515,8,3,32,0,78,1440
485,BD,ND,7,10,0.858099,0.576525,0.24403,2,2,127,0,66,1280
486,BD,ND,3,20,0.892605,0.674981,0.105331,5,3,48,0,73,3600
487,BD,ND,7,20,0.897999,0.509922,0.181782,7,2,129,0,77,8960
488,BD,ND,5,15,0.889416,0.476003,0.251892,10,2,163,0,85,9600
489,BD,ND,7,5,0.912994,0.616513,0.168812,8,4,28,0,77,640
490,BD,ND,3,20,0.946988,0.485481,0.158892,15,2,118,0,93,19200
491,BD,ND,7,5,0.873215,0.406879,0.210138,7,2,48,0,75,2240
492,BD,ND,7,20,0.899976,0.513448,0.237514,6,4,76,0,74,1920
493,BD,ND,5,15,0.899092,0.605502,0.230551,6,4,121,121,54,1440
494,BD,ND,7,20,0.83758,0.602429,0.24993,6,4,115,0,75,1920
495,BD,ND,7,5,0.84078,0.647184,0.20896,1,2,58,35,55,320
496,BD,ND,5,15,0.977029,0.527906,0.242551,1,3,136,81,56,540
497,BD,ND,3,5,0.953873,0.589267,0.150049,12,4,11,11,54,960
498,BD,ND,5,20,0.970101,0.657934,0.114795,4,2,89,0,71,5120
499,BD,ND,5,5,0.854269,0.462723,0.20906,5,4,56,56,54,400
500,BD,ND,5,10,0.839463,0.563241,0.129221,8,2,40,0,77,5120
501,BD,ND,5,10,0.928559,0.63,0.218031,5,4,101,101,54,800
502,BD,ND,5,15,0.991117,0.522369,0.140626,14,4,19,0,91,3360
503,BD,ND,3,5,0.984036,0.494359,0.155528,12,3,26,0,86,2160
504,BD,ND,7,15,0.865538,0.424585,0.281642,11,2,233,0,87,10560
505,BD,ND,3,10,0.939279,0.561461,0.155282,5,4,18,0,69,800
506,BD,ND,7,10,0.871854,0.609162,0.230288,14,3,102,0,90,5040
507,BD,ND,7,10,0.967605,0.684633,0.218684,5,3,63,0,72,1800
508,BD,ND,7,10,0.924261,0.515593,0.164628,12,4,31,0,84,1920
509,BD,ND,3,15,0.906354,0.626975,0.111181,15,3,31,0,92,8100
510,BD,ND,3,10,0.957086,0.69361,0.119608,6,3,20,0,74,2160
511,BD,ND,5,5,0.822769,0.540246,0.104286,5,4,6,0,73,400
512,BD,ND,7,20,0.836678,0.592474,0.130657,8,4,28,0,81,2560
513,BD,ND,7,15,0.871789,0.461808,0.203276,11,3,83,0,87,5940
514,BD,ND,5,20,0.955018,0.681278,0.276651,10,3,191,0,81,7200
515,BD,ND,5,20,0.966864,0.6385,0.159825,4,3,62,0,72,2880
516,BD,ND,5,20,0.832551,0.64582,0.171699,12,3,73,0,84,8640
517,BD,ND,7,5,0.968929,0.682015,0.181832,1,2,26,0,60,320
518,BD,ND,7,15,0.993915,0.477392,0.152261,6,4,25,0,75,1440
519,BD,ND,7,20,0.878844,0.63608,0.114256,4,2,74,0,71,5120
520,BD,ND,7,5,0.840929,0.530818,0.154094,14,2,19,0,87,4480
521,BD,ND,3,15,0.988233,0.446488,0.259594,4,4,196,196,54,960
522,BD,ND,7,10,0.818962,0.408199,0.194059,13,3,64,0,87,4680
523,BD,ND,7,20,0.944899,0.685433,0.281735,2,3,205,0,68,1440
524,BD,ND,5,10,0.942568,0.664379,0.181467,9,3,52,0,78,3240
525,BD,ND,3,15,0.832877,0.452573,0.266745,3,3,169,169,54,1620
526,BD,ND,5,20,0.800315,0.501985,0.157408,14,2,125,0,92,17920
527,BD,ND,3,5,0.982146,0.623052,0.139953,13,2,24,0,87,4160
528,BD,ND,7,10,0.966719,0.639086,0.139506,13,2,47,0,90,8320
529,BD,ND,5,5,0.859289,0.67254,0.259886,5,4,197,197,54,400
530,BD,ND,7,15,0.904625,0.444957,0.292267,7,3,226,0,78,3780
531,BD,ND,5,10,0.803977,0.480758,0.294071,13,2,185,0,87,8320
532,BD,ND,7,5,0.900862,0.594701,0.153509,15,4,17,0,88,1200
533,BD,ND,7,15,0.825403,0.490074,0.254278,10,4,137,137,54,2400
534,BD,ND,3,20,0.871494,0.444855,0.171215,12,4,39,39,54,3840
535,BD,ND,7,10,0.854148,0.614786,0.240883,11,4,100,100,54,1760
536,BD,ND,5,10,0.825383,0.407401,0.168533,11,4,17,0,82,1760
537,BD,ND,7,10,0.839089,0.501964,0.249818,12,4,143,143,54,1920
538,BD,ND,5,15,0.870464,0.634085,0.241893,9,2,169,0,81,8640
539,BD,ND,5,15,0.909182,0.685831,0.10109,13,4,10,0,88,3120
540,BD,ND,5,5,0.940755,0.609079,0.291082,7,4,283,283,54,560
541,BD,ND,5,20,0.916484,0.406394,0.216266,14,3,106,0,91,10080
542,BD,ND,5,20,0.851144,0.622599,0.299926,3,4,286,286,54,960
543,BD,ND,3,20,0.953985,0.625358,0.138387,13,3,46,0,89,9360
544,BD,ND,5,15,0.852189,0.430455,0.19133,1,3,57,37,55,540
545,BD,ND,7,5,0.831051,0.460644,0.130355,2,4,10,0,64,160
546,BD,ND,3,5,0.893518,0.653939,0.289312,10,3,188,188,54,1800
547,BD,ND,5,10,0.901496,0.66563,0.104469,11,2,36,0,87,7040
548,BD,ND,5,10,0.801052,0.465338,0.120747,14,3,26,0,90,5040
549,BD,ND,5,10,0.886816,0.433304,0.129439,1,3,33,0,60,360
550,BD,ND,7,15,0.866251,0.401726,0.205443,2,3,78,0,64,1080
551,BD,ND,7,10,0.988975,0.557365,0.18651,2,3,53,0,64,720
552,BD,ND,7,15,0.962078,0.504416,0.297961,1,4,293,293,54,240
553,BD,ND,5,10,0.824021,0.499783,0.248913,2,2,146,0,67,1280
554,BD,ND,7,5,0.942873,0.658231,0.253236,11,3,147,0,85,1980
555,BD,ND,3,15,0.874115,0.597915,0.205385,8,2,98,0,81,7680
556,BD,ND,7,10,0.989546,0.621894,0.218638,10,4,89,89,54,1600
557,BD,ND,7,20,0.847435,0.543703,0.298594,14,4,251,0,89,4480
558,BD,ND,7,10,0.887716,0.561803,0.284015,12,4,219,219,54,1920
559,BD,ND,7,5,0.897158,0.57822,0.154669,4,4,8,0,68,320
560,BD,ND,5,10,0.957962,0.491223,0.163646,1,3,36,0,63,360
561,BD,ND,7,5,0.853083,0.464471,0.271048,1,3,168,168,54,180
562,BD,ND,5,20,0.865914,0.542097,0.20178,1,4,71,51,56,320
563,BD,ND,3,20,0.97534,0.525543,0.151165,14,4,35,35,54,4480
564,BD,ND,5,10,0.972929,0.431717,0.208887,10,4,74,74,54,1600
565,BD,ND,7,10,0.803571,0.655589,0.112827,2,2,51,0,66,1280
566,BD,ND,7,10,0.915822,0.401338,0.283687,7,3,212,0,79,2520
567,BD,ND,7,10,0.998611,0.583293,0.129009,12,3,25,0,89,4320
568,BD,ND,5,10,0.831865,0.646528,0.299461,8,2,243,0,80,5120
569,BD,ND,3,5,0.817317,0.499089,0.284594,11,4,312,312,54,880
570,BD,ND,7,5,0.805489,0.693718,0.257042,3,2,111,0,71,960
571,BD,ND,7,5,0.840906,0.462382,0.219676,13,2,66,0,87,4160
572,BD,ND,5,5,0.85951,0.612473,0.219998,14,2,77,0,89,4480
573,BD,ND,5,10,0.894348,0.406475,0.182192,13,2,108,0,88,8320
574,BD,ND,5,5,0.98802,0.679332,0.238707,13,3,96,0,85,2340
575,BD,ND,7,10,0.954597,0.547509,0.191108,13,3,60,0,89,4680
576,BD,ND,7,10,0.863334,0.602897,0.18673,11,4,47,0,82,1760
577,BD,ND,5,20,0.86222,0.431233,0.169318,14,4,40,0,91,4480
578,BD,ND,5,10,0.943519,0.684601,0.299604,13,3,256,0,88,4680
579,BD,ND,7,20,0.840311,0.554688,0.111252,9,4,14,0,78,2880
580,BD,ND,7,5,0.918777,0.662378,0.252777,5,2,103,0,72,1600
581,BD,ND,7,10,0.945609,0.530875,0.232479,10,4,117,117,54,1600
582,BD,ND,7,15,0.851667,0.528275,0.272976,1,2,203,27,58,960
583,BD,ND,7,10,0.86996,0.581678,0.298046,14,4,300,300,54,2240
584,BD,ND,5,10,0.9846,0.611864,0.202104,9,2,82,0,79,5760
585,BD,ND,7,10,0.954342,0.403434,0.295728,10,4,301,301,54,1600
586,BD,ND,7,15,0.800574,0.578164,0.269412,6,3,176,0,73,3240
587,BD,ND,7,10,0.988522,0.614392,0.224816,7,2,87,0,75,4480
588,BD,ND,3,20,0.870779,0.47129,0.224095,15,2,148,0,92,19200
589,BD,ND,7,20,0.835214,0.658086,0.272538,1,3,177,140,56,720
590,BD,ND,3,20,0.934073,0.658998,0.145142,12,3,52,0,86,8640
591,BD,ND,7,20,0.809981,0.646633,0.248291,10,3,144,0,85,7200
592,BD,ND,3,10,0.999184,0.683929,0.213124,9,3,69,0,83,3240
593,BD,ND,5,20,0.958321,0.628547,0.113933,12,4,15,0,84,3840
594,BD,ND,7,10,0.883161,0.629771,0.121741,8,3,27,0,76,2880
595,BD,ND,5,15,0.890356,0.451953,0.231016,8,4,79,79,54,1920
596,BD,ND,7,5,0.939798,0.639488,0.265344,2,4,210,210,54,160
597,BD,ND,7,5,0.978141,0.499865,0.210172,1,2,76,48,55,320
598,BD,ND,5,5,0.930721,0.63132,0.204769,10,3,42,0,85,1800
599,BD,ND,5,5,0.853372,0.458755,0.275399,13,3,184,184,54,2340
600,BD,ND,5,15,0.857713,0.665289,0.191459,15,3,56,0,93,8100
601,BD,ND,5,5,0.988134,0.548635,0.109796,4,2,24,0,70,1280
602,BD,ND,7,15,0.939584,0.417718,0.165218,7,3,57,0,75,3780
603,BD,ND,7,20,0.967153,0.484116,0.148998,10,4,31,0,78,3200
604,BD,ND,3,5,0.887022,0.596732,0.106311,14,2,13,0,91,4480
605,BD,ND,7,20,0.996029,0.595797,0.292285,11,4,305,0,84,3520
606,BD,ND,7,5,0.901284,0.689037,0.140088,14,4,16,16,54,1120
607,BD,ND,3,15,0.98179,0.507371,0.151335,11,2,70,0,84,10560
608,BD,ND,3,10,0.878563,0.409046,0.232496,10,4,145,145,54,1600
609,BD,ND,7,15,0.810622,0.515115,0.153805,12,2,80,0,88,11520
610,BD,ND,7,20,0.986213,0.510447,0.255995,11,2,195,0,85,14080
611,BD,ND,7,10,0.988268,0.403008,0.177932,9,2,56,0,80,5760
612,BD,ND,5,20,0.84551,0.567846,0.23718,2,2,194,0,65,2560
613,BD,ND,5,5,0.949835,0.608718,0.139815,8,3,14,0,78,1440
614,BD,ND,7,15,0.91462,0.441718,0.280643,15,2,197,0,93,14400
615,BD,ND,5,5,0.941845,0.439521,0.284685,13,2,199,0,86,4160
616,BD,ND,5,15,0.869774,0.406151,0.294177,5,4,279,279,54,1200
617,BD,ND,7,5,0.812943,0.482494,0.204901,12,2,53,0,87,3840
618,BD,ND,5,15,0.816172,0.620893,0.258468,5,3,167,0,71,2700
619,BD,ND,7,15,0.847884,0.654494,0.289025,8,3,241,0,77,4320
620,BD,ND,5,5,0.817908,0.514702,0.138586,10,2,29,0,84,3200
621,BD,ND,7,15,0.956111,0.471536,0.154251,4,2,77,0,71,3840
622,BD,ND,3,10,0.898027,0.696844,0.215143,5,4,56,56,54,800
623,BD,ND,5,20,0.828189,0.613333,0.24068,15,2,208,0,94,19200
624,BD,ND,7,10,0.931735,0.613795,0.109012,2,2,36,0,65,1280
625,BD,ND,7,5,0.892104,0.577986,0.176566,10,2,39,0,81,3200
626,BD,ND,3,20,0.894192,0.568853,0.149081,14,3,54,0,92,10080
627,BD,ND,7,20,0.928323,0.501901,0.195348,12,2,141,0,88,15360
628,BD,ND,7,15,0.904511,0.40687,0.138303,2,2,85,0,64,1920
629,BD,ND,7,20,0.987379,0.542566,0.244934,3,2,226,0,69,3840
630,BD,ND,7,5,0.908503,0.542037,0.274381,2,2,155,155,54,640
631,BD,ND,7,20,0.950612,0.519153,0.191879,12,2,142,0,86,15360
632,BD,ND,5,20,0.814371,0.467964,0.134661,6,3,44,0,75,4320
633,BD,ND,7,20,0.892095,0.56152,0.261149,10,3,138,0,84,7200
634,BD,ND,5,15,0.971282,0.400988,0.219874,3,2,135,0,71,2880
635,BD,ND,7,15,0.85914,0.592394,0.219363,4,3,98,0,70,2160
636,BD,ND,7,20,0.845021,0.687475,0.206859,12,4,74,0,87,3840
637,BD,ND,3,5,0.994523,0.495324,0.168952,8,2,29,0,76,2560
638,BD,ND,3,15,0.815265,0.684375,0.265667,1,4,212,212,54,240
639,BD,ND,5,15,0.993206,0.491026,0.136322,10,3,35,0,84,5400
640,BD,ND,3,5,0.839137,0.623135,0.234074,7,2,87,0,75,2240
641,BD,ND,5,10,0.870357,0.659176,0.209182,7,4,58,0,76,1120
642,BD,ND,7,15,0.889027,0.642718,0.117151,15,4,18,0,92,3600
643,BD,ND,3,20,0.852989,0.672264,0.135042,6,2,90,0,74,7680
644,BD,ND,7,5,0.81411,0.650726,0.155107,14,4,11,11,54,1120
645,BD,ND,7,20,0.969924,0.646415,0.271583,12,4,141,0,84,3840
646,BD,ND,7,15,0.867776,0.605746,0.267899,14,3,162,0,90,7560
647,BD,ND,7,10,0.990438,0.521867,0.242595,3,2,116,0,67,1920
648,BD,ND,3,15,0.995696,0.693415,0.29829,5,3,251,0,72,2700
649,BD,ND,7,15,0.943124,0.608934,0.13108,4,4,12,0,69,960
650,BD,ND,5,20,0.823645,0.488289,0.152555,6,2,93,0,75,7680
651,BD,ND,5,10,0.892996,0.472299,0.145948,7,3,37,0,75,2520
652,BD,ND,7,15,0.977225,0.522862,0.177077,7,2,92,0,78,6720
653,BD,ND,7,15,0.947407,0.583619,0.104821,4,4,20,0,68,960
654,BD,ND,7,15,0.80146,0.490697,0.135082,4,2,71,0,73,3840
655,BD,ND,7,10,0.986956,0.511037,0.224016,9,2,114,0,80,5760
656,BD,ND,5,20,0.936619,0.485351,0.266188,9,2,211,0,81,11520
657,BD,ND,5,5,0.937369,0.479085,0.299575,2,2,275,275,54,640
658,BD,ND,5,20,0.867678,0.434846,0.15123,14,3,78,0,91,10080
659,BD,ND,5,20,0.886053,0.585725,0.107318,7,4,26,0,76,2240
660,BD,ND,7,5,0.887292,0.654257,0.231345,1,3,122,122,54,180
661,BD,ND,7,10,0.92039,0.595271,0.197671,5,4,54,0,71,800
662,BD,ND,7,20,0.9406,0.40718,0.22654,4,4,85,0,72,1280
663,BD,ND,5,20,0.860173,0.550531,0.150911,1,2,106,0,61,1280
664,BD,ND,5,15,0.937252,0.696714,0.15636,5,2,62,0,73,4800
665,BD,ND,5,5,0.927415,0.670327,0.121093,4,2,15,0,69,1280
666,BD,ND,7,20,0.918002,0.554569,0.231187,4,4,111,0,68,1280
667,BD,ND,5,5,0.874233,0.528683,0.173084,15,4,17,17,54,1200
668,BD,ND,7,5,0.90215,0.671516,0.194407,11,3,32,0,83,1980
669,BD,ND,7,20,0.967268,0.466708,0.282823,15,2,258,0,92,19200
670,BD,ND,7,5,0.827874,0.638963,0.271679,3,4,225,225,54,240
671,BD,ND,5,15,0.902344,0.48774,0.190964,11,4,33,0,84,2640
672,BD,ND,3,10,0.890509,0.606256,0.172244,2,3,37,0,64,720
673,BD,ND,3,20,0.8262,0.536907,0.27164,8,4,182,182,54,2560
674,BD,ND,7,5,0.841827,0.477759,0.140679,3,4,7,0,68,240
675,BD,ND,7,10,0.968576,0.502163,0.211203,8,2,89,0,79,5120
676,BD,ND,5,15,0.929753,0.473944,0.242561,6,4,128,128,54,1440
677,BD,ND,5,10,0.994047,0.566676,0.185406,12,2,67,0,85,7680
678,BD,ND,3,15,0.952413,0.59462,0.179782,11,4,35,0,85,2640
679,BD,ND,3,10,0.975018,0.664815,0.109904,7,3,27,0,74,2520
680,BD,ND,7,15,0.879993,0.444754,0.269309,3,4,212,212,54,720
681,BD,ND,3,10,0.933654,0.697462,0.272706,6,2,152,0,74,3840
682,BD,ND,5,5,0.899909,0.616383,0.126416,5,2,28,0,75,1600
683,BD,ND,5,10,0.861504,0.607162,0.242626,2,3,79,79,54,720
684,BD,ND,7,10,0.847396,0.624608,0.290317,13,2,193,0,90,8320
685,BD,ND,3,10,0.866001,0.459331,0.126942,5,2,49,0,73,3200
686,BD,ND,7,10,0.86574,0.575416,0.138265,8,2,52,0,78,5120
687,BD,ND,5,15,0.893634,0.463783,0.246059,11,3,124,0,84,5940
688,BD,ND,5,5,0.872735,0.573056,0.298137,6,2,233,171,72,1920
689,BD,ND,7,15,0.899375,0.503553,0.264905,12,4,180,180,54,2880
690,BD,ND,7,5,0.914694,0.621752,0.198773,12,4,50,50,54,960
691,BD,ND,7,20,0.851006,0.462358,0.207342,6,4,64,0,70,1920
692,BD,ND,5,20,0.800602,0.581344,0.197853,3,2,141,0,69,3840
693,BD,ND,7,15,0.827113,0.476597,0.203766,1,2,106,0,61,960
694,BD,ND,7,10,0.925229,0.635792,0.229667,9,2,96,0,79,5760
695,BD,ND,7,15,0.817325,0.645885,0.237666,11,2,149,0,85,10560
696,BD,ND,5,5,0.931426,0.449304,0.172638,5,2,29,0,70,1600
697,BD,ND,7,15,0.889017,0.446386,0.165197,4,4,30,0,69,960
698,BD,ND,5,5,0.867602,0.601273,0.101987,7,3,6,0,74,1260
699,BD,ND,7,20,0.92201,0.4946,0.18168,7,4,35,0,75,2240
700,BD,ND,7,15,0.88641,0.694953,0.232635,11,4,68,0,85,2640
