run,strategy,detection,d,I,pr,pm,cs,ni,im,N_lethal,N_min,T_min,N_inoc
351,BR,ND,5,10,0.984497,0.471863,0.192645,14,3,102,0,92,5040
352,BR,ND,3,10,0.947799,0.58768,0.129327,15,4,17,0,89,2400
353,BR,ND,5,15,0.983968,0.534121,0.141695,6,3,68,0,76,3240
354,BR,ND,7,5,0.94076,0.595748,0.26228,11,3,287,0,83,1980
355,BR,ND,7,5,0.9512,0.484358,0.138463,15,2,39,0,90,4800
356,BR,ND,7,10,0.936893,0.610939,0.220651,6,2,178,0,74,3840
357,BR,ND,5,20,0.979611,0.625287,0.272441,8,3,408,0,78,5760
358,BR,ND,7,5,0.957979,0.57896,0.175566,9,2,79,0,80,2880
359,BR,ND,7,15,0.99018,0.629679,0.292521,1,3,430,430,54,540
360,BR,ND,5,10,0.828562,0.53835,0.255298,6,4,220,220,54,960
361,BR,ND,7,10,0.926502,0.655019,0.17438,12,4,48,48,54,1920
362,BR,ND,7,20,0.882954,0.447007,0.138901,10,2,125,0,84,12800
363,BR,ND,5,10,0.934643,0.61417,0.176403,3,4,59,59,54,480
364,BR,ND,5,15,0.837358,0.697905,0.199243,15,2,153,0,93,14400
365,BR,ND,7,15,0.915382,0.469028,0.171813,11,4,41,0,87,2640
366,BR,ND,7,10,0.971289,0.497763,0.138649,5,4,26,0,70,800
367,BR,ND,7,20,0.995064,0.61235,0.281846,2,2,467,0,67,2560
368,BR,ND,5,20,0.931236,0.484555,0.228032,6,2,277,0,73,7680
369,BR,ND,5,15,0.868739,0.651039,0.148828,7,4,32,0,76,1680
370,BR,ND,7,20,0.949925,0.478031,0.268215,12,4,355,0,88,3840
371,BR,ND,7,20,0.88293,0.543254,0.275636,3,4,354,354,54,960
372,BR,ND,7,5,0.855225,0.524165,0.13146,4,4,20,0,68,320
373,BR,ND,5,15,0.942384,0.620433,0.181142,4,3,78,0,70,2160
374,BR,ND,7,5,0.928214,0.491064,0.118138,7,3,16,0,76,1260
375,BR,ND,3,15,0.856892,0.413613,0.286997,1,4,432,432,54,240
376,BR,ND,7,10,0.876878,0.59811,0.177036,3,2,89,0,68,1920
377,BR,ND,7,5,0.970422,0.438165,0.264535,8,3,369,369,54,1440
378,BR,ND,7,10,0.891603,0.655226,0.180814,13,3,106,0,91,4680
379,BR,ND,7,20,0.983942,0.642596,0.201108,13,3,142,0,88,9360
380,BR,ND,5,15,0.898567,0.442107,0.265494,15,4,296,296,54,3600
381,BR,ND,7,20,0.833331,0.509649,0.112951,3,4,19,0,65,960
382,BR,ND,3,5,0.801194,0.622019,0.17,5,3,48,48,54,900
383,BR,ND,5,10,0.964613,0.545322,0.171397,10,3,70,0,80,3600
384,BR,ND,5,15,0.948652,0.436815,0.240108,3,3,276,0,71,1620
385,BR,ND,7,15,0.832127,0.626914,0.160222,4,2,103,0,72,3840
386,BR,ND,7,10,0.80348,0.417399,0.144335,11,4,29,0,82,1760
387,BR,ND,7,10,0.994269,0.427589,0.117042,13,4,13,0,89,2080
388,BR,ND,7,15,0.970447,0.503727,0.176606,9,4,62,0,80,2160
389,BR,ND,7,20,0.810827,0.456266,0.155911,2,4,53,0,69,640
390,BR,ND,3,15,0.929521,0.696952,0.193997,10,2,150,0,84,9600
391,BR,ND,3,5,0.928461,0.470971,0.177221,2,2,64,0,67,640
392,BR,ND,7,10,0.888234,0.576239,0.232321,14,2,194,0,93,8960
393,BR,ND,7,15,0.956877,0.442884,0.187163,11,2,156,0,86,10560
394,BR,ND,5,20,0.851911,0.596748,0.161133,12,4,62,0,86,3840
395,BR,ND,5,5,0.816757,0.691819,0.101618,7,2,21,0,75,2240
396,BR,ND,7,20,0.901536,0.432338,0.197419,2,4,104,0,69,640
397,BR,ND,7,10,0.881777,0.5976,0.205747,14,2,146,0,90,8960
398,BR,ND,7,15,0.881139,0.474087,0.181548,3,3,81,0,66,1620
399,BR,ND,5,5,0.985483,0.682315,0.143917,5,3,21,0,73,900
400,BR,ND,5,5,0.918399,0.662328,0.227181,12,3,193,193,54,2160
401,BR,ND,7,20,0.958086,0.61061,0.21651,4,2,190,0,73,5120
402,BR,ND,7,20,0.838966,0.649247,0.129751,14,3,42,0,91,10080
403,BR,ND,5,15,0.946776,0.637287,0.198509,14,3,114,0,90,7560
404,BR,ND,5,5,0.802027,0.557361,0.12206,8,3,10,0,75,1440
405,BR,ND,3,20,0.805059,0.60861,0.281835,2,2,476,0,73,2560
406,BR,ND,7,10,0.840588,0.557088,0.208343,15,2,139,0,92,9600
407,BR,ND,5,10,0.875858,0.423418,0.207173,2,3,136,0,69,720
408,BR,ND,7,15,0.848631,0.473988,0.215927,11,4,112,0,83,2640
409,BR,ND,5,20,0.919626,0.562636,0.188572,2,3,128,0,66,1440
410,BR,ND,5,10,0.917787,0.426316,0.125591,3,2,53,0,68,1920
411,BR,ND,7,20,0.935114,0.425001,0.238056,5,4,165,0,74,1600
412,BR,ND,3,5,0.901509,0.426538,0.295648,3,4,497,497,54,240
413,BR,ND,7,10,0.989227,0.576456,0.267052,10,3,343,0,81,3600
414,BR,ND,3,5,0.820164,0.589084,0.160076,14,4,24,24,54,1120
415,BR,ND,7,15,0.871256,0.577376,0.247667,11,2,327,0,84,10560
416,BR,ND,5,20,0.962981,0.531927,0.145862,1,2,118,0,60,1280
417,BR,ND,7,20,0.849469,0.493324,0.244029,2,4,208,167,63,640
418,BR,ND,3,15,0.851563,0.657877,0.270959,9,4,270,270,54,2160
419,BR,ND,3,10,0.847148,0.459146,0.254625,14,4,247,247,54,2240
420,BR,ND,7,20,0.860307,0.566914,0.147129,12,3,74,0,85,8640
421,BR,ND,7,10,0.878618,0.510576,0.297127,12,3,436,0,84,4320
422,BR,ND,7,15,0.973173,0.524686,0.166922,15,2,107,0,95,14400
423,BR,ND,7,10,0.976265,0.615548,0.292264,1,3,458,458,54,360
424,BR,ND,5,15,0.870855,0.611148,0.29373,2,4,435,435,54,480
425,BR,ND,5,15,0.856075,0.640824,0.226733,8,4,178,178,54,1920
426,BR,ND,7,5,0.90108,0.475299,0.185343,15,3,66,0,92,2700
427,BR,ND,3,15,0.855882,0.449137,0.253516,4,4,255,255,54,960
428,BR,ND,7,5,0.921408,0.454541,0.120956,9,2,29,0,77,2880
429,BR,ND,5,5,0.869416,0.625598,0.224035,13,4,161,161,54,1040
430,BR,ND,7,20,0.81016,0.414468,0.102151,8,2,73,0,79,10240
431,BR,ND,5,10,0.982214,0.68647,0.112073,9,2,49,0,80,5760
432,BR,ND,7,5,0.963163,0.600403,0.162422,2,3,37,37,54,360
433,BR,ND,7,15,0.953447,0.447278,0.251901,13,4,323,134,82,3120
434,BR,ND,7,10,0.888921,0.408376,0.231332,2,3,177,123,62,720
435,BR,ND,7,5,0.803182,0.637919,0.161428,15,2,47,0,90,4800
436,BR,ND,7,15,0.950946,0.550142,0.226972,14,2,251,0,89,13440
437,BR,ND,7,5,0.985414,0.658721,0.199781,14,4,84,84,54,1120
438,BR,ND,5,10,0.988839,0.662656,0.248046,6,3,277,189,69,2160
439,BR,ND,3,5,0.962213,0.450237,0.208852,2,2,115,115,54,640
440,BR,ND,7,15,0.912904,0.561609,0.206062,15,4,107,0,92,3600
441,BR,ND,7,10,0.920651,0.427915,0.231992,2,2,199,0,69,1280
442,BR,ND,7,5,0.950645,0.669373,0.190838,15,3,95,0,91,2700
443,BR,ND,5,15,0.965055,0.576392,0.178161,13,4,50,0,87,3120
444,BR,ND,7,5,0.860443,0.621073,0.189191,6,2,80,0,76,1920
445,BR,ND,7,15,0.864299,0.467647,0.146524,1,2,95,0,66,960
446,BR,ND,7,20,0.848503,0.501972,0.234143,13,3,241,0,88,9360
447,BR,ND,5,10,0.9503,0.645561,0.237733,5,4,223,223,54,800
448,BR,ND,3,20,0.96825,0.653669,0.129217,4,2,86,0,71,5120
449,BR,ND,7,15,0.902087,0.619584,0.285058,7,2,436,0,76,6720
450,BR,ND,7,10,0.984974,0.453029,0.164224,6,2,94,0,74,3840
451,BR,ND,5,5,0.879986,0.405189,0.273071,4,2,353,353,54,1280
452,BR,ND,7,15,0.881089,0.41757,0.272508,7,3,350,0,75,3780
453,BR,ND,3,5,0.931549,0.677801,0.22592,10,4,167,167,54,800
454,BR,ND,7,20,0.95529,0.69146,0.221888,8,2,223,0,81,10240
455,BR,ND,7,20,0.97775,0.511294,0.2639,12,4,314,0,84,3840
456,BR,ND,3,5,0.914257,0.693213,0.166029,9,4,31,31,54,720
457,BR,ND,5,10,0.862133,0.653448,0.284288,1,3,397,397,54,360
458,BR,ND,3,15,0.833631,0.572008,0.13474,3,3,60,0,68,1620
459,BR,ND,7,5,0.808704,0.523862,0.256063,11,2,295,0,85,3520
460,BR,ND,7,10,0.876252,0.67436,0.102445,14,2,41,0,90,8960
461,BR,ND,7,20,0.887269,0.400711,0.137452,10,4,45,0,85,3200
462,BR,ND,5,5,0.919164,0.657494,0.195011,2,4,84,84,54,160
463,BR,ND,3,20,0.980522,0.562781,0.19301,15,3,140,0,94,10800
464,BR,ND,7,20,0.932225,0.546142,0.217446,8,4,166,0,89,2560
465,BR,ND,5,20,0.898211,0.68934,0.22175,4,2,265,0,73,5120
466,BR,ND,7,5,0.89864,0.409972,0.112145,5,4,8,0,73,400
467,BR,ND,3,5,0.888395,0.683493,0.109628,11,2,14,0,82,3520
468,BR,ND,5,5,0.933324,0.471824,0.12297,6,4,8,0,73,480
469,BR,ND,5,5,0.818033,0.513998,0.215978,4,3,139,139,54,720
470,BR,ND,5,10,0.851922,0.558307,0.161566,10,3,60,0,81,3600
471,BR,ND,7,20,0.985171,0.634045,0.274372,12,2,446,0,87,15360
472,BR,ND,5,20,0.956817,0.596326,0.256182,13,2,317,0,90,16640
473,BR,ND,7,20,0.898632,0.582609,0.27154,3,4,320,320,54,960
474,BR,ND,5,15,0.904579,0.642912,0.20584,13,2,192,0,89,12480
475,BR,ND,5,20,0.919756,0.611508,0.263797,8,3,327,0,78,5760
476,BR,ND,7,10,0.913666,0.440153,0.134188,13,4,31,0,89,2080
477,BR,ND,3,5,0.832057,0.485872,0.250382,8,4,191,191,54,640
478,BR,ND,3,5,0.820487,0.51093,0.22922,14,2,168,168,54,4480
479,BR,ND,7,5,0.950193,0.474379,0.144731,7,3,19,0,75,1260
480,BR,ND,7,10,0.993763,0.546344,0.221487,13,2,209,0,87,8320
481,BR,ND,7,5,0.964673,0.448338,0.235232,15,3,203,0,90,2700
482,BR,ND,5,15,0.824016,0.623655,0.124744,13,4,18,0,87,3120
483,BR,ND,5,5,0.91029,0.618898,0.138532,1,2,50,0,63,320
484,BR,ND,5,10,0.877752,0.517906,0.2695,7,4,318,318,54,1120
485,BR,ND,5,15,0.996998,0.631312,0.130603,5,2,69,0,74,4800
486,BR,ND,7,20,0.943037,0.499069,0.169795,7,2,146,0,79,8960
487,BR,ND,5,20,0.820231,0.645896,0.145757,7,4,44,0,77,2240
488,BR,ND,3,15,0.896116,0.596587,0.195715,15,4,105,105,54,3600
489,BR,ND,5,5,0.874496,0.695256,0.167257,15,4,44,44,54,1200
490,BR,ND,5,20,0.985207,0.622473,0.122656,3,4,26,0,67,960
491,BR,ND,7,20,0.976227,0.496344,0.203167,13,3,149,0,89,9360
492,BR,ND,5,10,0.826556,0.472635,0.295314,4,4,404,404,54,640
493,BR,ND,3,20,0.845512,0.45526,0.218264,13,4,128,128,54,4160
494,BR,ND,7,10,0.842335,0.469431,0.179711,11,2,96,0,85,7040
495,BR,ND,5,5,0.921333,0.627679,0.250619,12,4,226,226,54,960
496,BR,ND,5,5,0.911265,0.475122,0.120562,2,4,8,0,63,160
497,BR,ND,7,20,0.910424,0.44001,0.200006,14,3,181,0,91,10080
498,BR,ND,7,15,0.954845,0.447723,0.122125,5,3,34,0,75,2700
499,BR,ND,7,5,0.995712,0.634957,0.115238,9,4,9,0,76,720
500,BR,ND,7,15,0.867976,0.573836,0.275409,4,4,353,353,54,960
501,BR,ND,7,20,0.958397,0.515318,0.214507,1,4,133,50,60,320
502,BR,ND,5,10,0.852467,0.621403,0.234397,9,3,190,0,78,3240
503,BR,ND,7,10,0.886167,0.621165,0.263947,1,4,333,333,54,160
504,BR,ND,7,5,0.940006,0.43834,0.103109,14,3,15,0,87,2520
505,BR,ND,5,5,0.843432,0.400803,0.197842,8,2,87,0,77,2560
506,BR,ND,5,20,0.914763,0.548138,0.229891,11,2,288,0,86,14080
507,BR,ND,7,10,0.841809,0.49226,0.154817,6,3,48,0,71,2160
508,BR,ND,3,5,0.936549,0.479837,0.139849,6,3,31,0,74,1080
509,BR,ND,5,10,0.958638,0.505704,0.193156,4,2,129,0,70,2560
510,BR,ND,5,10,0.996189,0.464072,0.166949,6,4,38,38,54,960
511,BR,ND,7,20,0.836036,0.629808,0.250565,13,2,310,0,89,16640
512,BR,ND,3,10,0.932889,0.643599,0.24039,2,4,183,183,54,320
513,BR,ND,3,15,0.812902,0.590613,0.18382,10,4,64,64,54,2400
514,BR,ND,3,20,0.806472,0.543434,0.21093,2,4,113,113,54,640
515,BR,ND,5,15,0.983521,0.45258,0.22556,12,4,206,0,89,2880
516,BR,ND,7,5,0.897795,0.514739,0.259091,13,4,256,256,54,1040
517,BR,ND,7,15,0.928579,0.450918,0.259519,11,4,229,64,84,2640
518,BR,ND,7,20,0.932701,0.461823,0.257825,1,2,316,201,58,1280
519,BR,ND,7,10,0.93388,0.403379,0.281937,14,4,343,343,54,2240
520,BR,ND,5,20,0.995164,0.658891,0.184103,6,2,160,0,75,7680
521,BR,ND,7,5,0.969991,0.557582,0.173102,9,3,58,0,77,1620
522,BR,ND,7,15,0.888879,0.421864,0.112909,1,3,32,0,60,540
523,BR,ND,7,20,0.81042,0.526474,0.158027,4,4,55,0,69,1280
524,BR,ND,7,5,0.872024,0.420974,0.20441,2,4,114,114,54,160
525,BR,ND,7,20,0.884357,0.492642,0.162894,1,4,51,0,68,320
526,BR,ND,5,20,0.893431,0.609427,0.234127,5,3,203,0,72,3600
527,BR,ND,7,10,0.980412,0.400657,0.252563,13,2,278,0,87,8320
528,BR,ND,7,10,0.874473,0.628174,0.145236,3,2,63,0,71,1920
529,BR,ND,7,5,0.873565,0.653593,0.264602,10,3,285,27,78,1800
530,BR,ND,7,5,0.863061,0.641478,0.249756,12,2,221,0,86,3840
531,BR,ND,7,10,0.887625,0.521346,0.275121,1,2,368,354,57,640
532,BR,ND,7,5,0.90385,0.434291,0.106626,12,2,25,0,85,3840
533,BR,ND,5,5,0.990446,0.423031,0.275052,1,2,390,390,54,320
534,BR,ND,3,20,0.969081,0.584296,0.228737,3,4,215,215,54,960
535,BR,ND,7,10,0.930166,0.640868,0.131277,7,2,60,0,79,4480
536,BR,ND,7,5,0.82614,0.510582,0.200986,3,4,107,107,54,240
537,BR,ND,7,15,0.946564,0.668416,0.126682,8,2,84,0,80,7680
538,BR,ND,5,20,0.978872,0.589319,0.290997,8,4,462,462,54,2560
539,BR,ND,5,5,0.841341,0.645311,0.184964,6,3,66,66,54,1080
540,BR,ND,5,15,0.995234,0.655681,0.102909,8,2,55,0,78,7680
541,BR,ND,5,20,0.973776,0.425508,0.100131,10,2,69,0,83,12800
542,BR,ND,3,20,0.912855,0.541784,0.184188,13,4,82,82,54,4160
543,BR,ND,7,5,0.884167,0.608816,0.122449,15,2,29,0,91,4800
544,BR,ND,3,5,0.853663,0.510891,0.246077,13,2,222,0,87,4160
545,BR,ND,7,10,0.840016,0.4986,0.208638,15,4,133,0,89,2400
546,BR,ND,3,5,0.992476,0.462226,0.115947,12,3,18,0,88,2160
547,BR,ND,5,5,0.891737,0.412465,0.200483,9,3,117,0,79,1620
548,BR,ND,5,15,0.907864,0.648486,0.276668,8,2,420,0,77,7680
549,BR,ND,7,5,0.947481,0.671469,0.127225,12,4,8,0,84,960
550,BR,ND,7,5,0.827237,0.572663,0.255251,3,4,244,244,54,240
551,BR,ND,5,20,0.851163,0.474483,0.149993,5,3,68,0,75,3600
552,BR,ND,7,20,0.902566,0.538716,0.125881,11,2,91,0,87,14080
553,BR,ND,3,5,0.881403,0.587094,0.298239,10,2,475,475,54,3200
554,BR,ND,7,5,0.939601,0.644146,0.110943,2,3,24,0,63,360
555,BR,ND,7,5,0.804169,0.626424,0.125713,11,3,24,0,82,1980
556,BR,ND,7,20,0.81522,0.695413,0.153588,4,2,133,0,71,5120
557,BR,ND,7,20,0.901134,0.653702,0.108171,3,3,54,0,68,2160
558,BR,ND,7,5,0.940406,0.497988,0.284623,4,4,434,434,54,320
559,BR,ND,5,20,0.989485,0.651083,0.197441,15,4,103,0,90,4800
560,BR,ND,5,5,0.956822,0.608698,0.116946,4,4,15,0,70,320
561,BR,ND,5,20,0.940997,0.484029,0.210777,9,3,170,0,82,6480
562,BR,ND,7,15,0.971904,0.417037,0.289461,15,3,465,0,94,8100
563,BR,ND,7,15,0.988147,0.418321,0.267165,8,4,307,0,80,1920
564,BR,ND,3,10,0.902538,0.671819,0.238675,6,3,203,203,54,2160
565,BR,ND,7,5,0.804098,0.537378,0.299008,2,3,494,494,54,360
566,BR,ND,7,5,0.842233,0.428482,0.112848,11,4,15,0,80,880
567,BR,ND,7,20,0.855981,0.655832,0.288255,11,2,487,0,84,14080
568,BR,ND,7,5,0.885147,0.660821,0.174408,1,4,29,29,54,80
569,BR,ND,7,20,0.950846,0.539136,0.118578,8,3,50,0,79,5760
570,BR,ND,7,15,0.818405,0.469339,0.254221,4,4,223,223,54,960
571,BR,ND,7,5,0.995517,0.691061,0.157514,6,2,62,0,74,1920
572,BR,ND,7,20,0.912688,0.691886,0.107327,8,3,37,0,79,5760
573,BR,ND,7,5,0.878437,0.692128,0.267561,4,3,301,301,54,720
574,BR,ND,7,20,0.967414,0.654825,0.183017,8,3,118,0,78,5760
575,BR,ND,5,5,0.9718,0.423992,0.259843,12,3,294,294,54,2160
576,BR,ND,7,5,0.886596,0.671345,0.293571,12,2,443,0,85,3840
577,BR,ND,3,5,0.886237,0.475586,0.278059,13,3,390,390,54,2340
578,BR,ND,7,10,0.878764,0.640215,0.139,14,2,61,0,89,8960
579,BR,ND,7,15,0.965156,0.688796,0.126367,11,3,52,0,83,5940
580,BR,ND,7,15,0.978118,0.690038,0.159371,11,3,56,0,87,5940
581,BR,ND,7,20,0.853338,0.464591,0.103287,10,2,85,0,83,12800
582,BR,ND,3,10,0.801246,0.621853,0.235259,7,3,236,236,54,2520
583,BR,ND,7,20,0.971894,0.657808,0.139732,1,3,66,0,61,720
584,BR,ND,7,15,0.985709,0.612766,0.149718,2,2,87,0,69,1920
585,BR,ND,7,10,0.931981,0.604782,0.106647,14,3,20,0,92,5040
586,BR,ND,7,20,0.908289,0.674161,0.153114,3,2,117,0,68,3840
587,BR,ND,3,5,0.856282,0.419302,0.242455,11,3,169,169,54,1980
588,BR,ND,5,15,0.976468,0.69067,0.176512,2,2,99,0,66,1920
589,BR,ND,3,20,0.854782,0.502032,0.2628,8,3,315,0,77,5760
590,BR,ND,5,15,0.885715,0.661205,0.242339,14,3,217,0,91,7560
591,BR,ND,5,5,0.869458,0.594948,0.222756,12,4,154,154,54,960
592,BR,ND,5,10,0.955766,0.532884,0.181385,12,4,41,0,88,1920
593,BR,ND,5,15,0.892949,0.428119,0.142861,3,4,24,0,68,720
594,BR,ND,7,10,0.932277,0.422939,0.152617,13,2,86,0,86,8320
595,BR,ND,5,15,0.831466,0.612882,0.116545,11,4,19,0,85,2640
596,BR,ND,5,5,0.823521,0.661736,0.2619,10,2,297,235,77,3200
597,BR,ND,7,15,0.830755,0.614819,0.218939,14,3,157,0,93,7560
598,BR,ND,5,20,0.972312,0.528323,0.18127,14,2,156,0,91,17920
599,BR,ND,5,15,0.936966,0.495614,0.259494,15,4,267,267,54,3600
600,BR,ND,7,15,0.970239,0.48107,0.16511,2,4,44,0,65,480
601,BR,ND,3,20,0.832016,0.565113,0.267093,3,2,419,0,71,3840
602,BR,ND,3,5,0.891759,0.593222,0.147388,7,2,43,0,74,2240
603,BR,ND,5,10,0.950607,0.53314,0.158954,13,2,90,0,88,8320
604,BR,ND,7,10,0.840062,0.516545,0.249506,6,3,265,0,78,2160
605,BR,ND,5,10,0.999282,0.451169,0.253787,2,3,272,272,54,720
606,BR,ND,7,10,0.881686,0.592618,0.269728,10,4,328,328,54,1600
607,BR,ND,7,15,0.990069,0.622123,0.25291,8,4,281,281,54,1920
608,BR,ND,7,20,0.996627,0.535976,0.249154,11,3,257,0,84,7920
609,BR,ND,7,5,0.80598,0.437709,0.195657,12,2,103,0,86,3840
610,BR,ND,3,15,0.956889,0.583642,0.175128,13,4,59,59,54,3120
611,BR,ND,7,20,0.902677,0.501634,0.198002,2,3,139,0,69,1440
612,BR,ND,7,15,0.882198,0.64638,0.27306,5,3,314,0,72,2700
613,BR,ND,7,15,0.976753,0.665072,0.283989,3,2,463,0,72,2880
614,BR,ND,7,15,0.940528,0.553233,0.258934,6,2,333,0,77,5760
615,BR,ND,3,15,0.928289,0.523213,0.174265,6,3,83,0,75,3240
616,BR,ND,7,5,0.963565,0.608438,0.180336,1,2,83,0,67,320
617,BR,ND,3,10,0.888362,0.570023,0.125529,15,3,31,0,95,5400
618,BR,ND,7,10,0.989199,0.445903,0.143954,10,2,53,0,82,6400
619,BR,ND,5,10,0.894336,0.622193,0.181128,12,3,107,0,84,4320
620,BR,ND,5,20,0.977105,0.5133,0.104903,13,2,66,0,90,16640
621,BR,ND,5,5,0.856534,0.436146,0.222974,5,4,158,158,54,400
622,BR,ND,7,15,0.818999,0.581543,0.189431,1,2,141,105,74,960
623,BR,ND,7,10,0.814062,0.606889,0.286384,3,2,407,0,73,1920
624,BR,ND,7,20,0.92798,0.651991,0.290931,12,3,443,0,86,8640
625,BR,ND,7,20,0.833929,0.481791,0.203815,7,3,137,0,77,5040
626,BR,ND,5,10,0.827785,0.697032,0.128165,12,3,19,0,85,4320
627,BR,ND,7,10,0.972185,0.58676,0.239543,9,4,212,212,54,1440
628,BR,ND,5,15,0.923216,0.479929,0.26404,3,4,239,239,54,720
629,BR,ND,5,15,0.995943,0.611639,0.130692,14,2,66,0,90,13440
630,BR,ND,7,5,0.879201,0.498839,0.175949,13,3,58,0,86,2340
631,BR,ND,7,5,0.858494,0.622943,0.22774,11,4,119,119,54,880
632,BR,ND,3,15,0.969348,0.517496,0.237545,13,4,149,149,54,3120
633,BR,ND,7,5,0.99616,0.549757,0.179441,8,2,81,0,80,2560
634,BR,ND,5,5,0.958666,0.531086,0.262875,13,4,275,275,54,1040
635,BR,ND,7,15,0.839578,0.562197,0.282468,3,3,349,0,74,1620
636,BR,ND,7,5,0.910686,0.492691,0.261599,1,4,257,257,54,80
637,BR,ND,5,15,0.83657,0.401201,0.154834,1,4,35,0,62,240
638,BR,ND,7,15,0.879517,0.697624,0.272716,1,2,404,404,54,960
639,BR,ND,7,10,0.913542,0.513644,0.250784,7,2,285,0,76,4480
640,BR,ND,7,5,0.985549,0.68014,0.295114,6,3,395,395,54,1080
641,BR,ND,5,5,0.969824,0.544605,0.27347,9,2,392,74,76,2880
642,BR,ND,7,15,0.930488,0.518745,0.122867,14,4,22,0,90,3360
643,BR,ND,7,10,0.894753,0.612288,0.198901,4,3,119,0,71,1440
644,BR,ND,3,20,0.89913,0.554643,0.16931,14,2,141,0,92,17920
645,BR,ND,7,10,0.834666,0.572244,0.2881,5,2,422,0,74,3200
646,BR,ND,3,5,0.964457,0.561718,0.29396,13,4,437,437,54,1040
647,BR,ND,5,20,0.884998,0.457819,0.106187,15,4,22,0,89,4800
648,BR,ND,7,15,0.913504,0.553981,0.161499,9,2,109,0,83,8640
649,BR,ND,3,5,0.80382,0.616917,0.197954,2,2,114,53,63,640
650,BR,ND,7,10,0.952139,0.564788,0.162383,11,4,52,0,83,1760
651,BR,ND,5,10,0.990592,0.570728,0.166102,2,3,65,34,60,720
652,BR,ND,7,10,0.989521,0.625057,0.17223,1,2,70,0,60,640
653,BR,ND,7,15,0.81332,0.625103,0.151862,13,3,73,0,87,7020
654,BR,ND,7,20,0.838807,0.474966,0.296387,2,4,486,486,54,640
655,BR,ND,3,20,0.936143,0.436077,0.249135,1,2,302,276,58,1280
656,BR,ND,3,10,0.911055,0.469662,0.289956,6,2,426,96,69,3840
657,BR,ND,7,20,0.999515,0.692638,0.20645,13,3,173,0,91,9360
658,BR,ND,5,15,0.952612,0.599959,0.253774,4,3,295,0,73,2160
659,BR,ND,7,15,0.971106,0.682171,0.159745,14,2,124,0,91,13440
660,BR,ND,7,5,0.998062,0.590351,0.177246,3,3,51,0,72,540
661,BR,ND,7,15,0.882115,0.53367,0.136144,12,3,40,0,89,6480
662,BR,ND,3,10,0.940503,0.56871,0.134272,12,3,45,0,88,4320
663,BR,ND,5,20,0.889791,0.561414,0.158509,7,4,59,0,73,2240
664,BR,ND,5,5,0.992578,0.598712,0.212472,10,4,102,102,54,800
665,BR,ND,7,5,0.931411,0.499671,0.16331,1,2,53,0,61,320
666,BR,ND,3,15,0.823383,0.680885,0.258718,13,2,329,0,91,12480
667,BR,ND,5,5,0.802707,0.53716,0.207557,15,3,117,0,92,2700
668,BR,ND,7,10,0.833576,0.590816,0.184367,2,3,96,0,67,720
669,BR,ND,5,5,0.849398,0.463312,0.206343,5,2,133,0,70,1600
670,BR,ND,5,10,0.851287,0.506497,0.144214,7,2,58,0,76,4480
671,BR,ND,5,5,0.952681,0.464314,0.17716,5,3,57,0,74,900
672,BR,ND,5,5,0.805072,0.410281,0.101121,14,3,15,0,89,2520
673,BR,ND,5,5,0.960843,0.400085,0.148026,1,3,35,0,60,180
674,BR,ND,5,15,0.804887,0.477717,0.274435,6,2,436,0,75,5760
675,BR,ND,7,10,0.973929,0.522513,0.140015,15,4,20,0,91,2400
676,BR,ND,7,10,0.96176,0.686739,0.138609,5,4,31,31,54,800
677,BR,ND,7,10,0.887675,0.550888,0.109172,5,4,8,0,72,800
678,BR,ND,7,10,0.96841,0.510305,0.285713,7,2,443,0,75,4480
679,BR,ND,5,15,0.824122,0.542386,0.229298,7,2,224,0,79,6720
680,BR,ND,3,20,0.992259,0.535647,0.131671,14,4,31,0,89,4480
681,BR,ND,7,15,0.928738,0.45126,0.234697,11,3,208,0,85,5940
682,BR,ND,7,15,0.986947,0.606181,0.213865,7,4,117,0,78,1680
683,BR,ND,5,15,0.918905,0.467363,0.125359,10,2,68,0,85,9600
684,BR,ND,7,10,0.958698,0.531052,0.150018,5,4,15,0,71,800
685,BR,ND,7,5,0.930789,0.606281,0.262579,7,3,281,281,54,1260
686,BR,ND,7,20,0.939286,0.683021,0.149439,4,2,98,0,71,5120
687,BR,ND,7,15,0.963652,0.656183,0.116518,10,3,42,0,83,5400
688,BR,ND,7,15,0.969914,0.458905,0.131694,8,2,65,0,78,7680
689,BR,ND,5,10,0.865203,0.655113,0.240694,13,2,244,0,89,8320
690,BR,ND,7,20,0.859042,0.633365,0.23154,14,3,288,0,92,10080
691,BR,ND,3,5,0.867734,0.428286,0.299184,8,3,504,504,54,1440
692,BR,ND,5,10,0.83513,0.584326,0.128313,9,3,33,0,83,3240
693,BR,ND,3,10,0.844963,0.500975,0.19828,8,3,121,121,54,2880
694,BR,ND,5,5,0.931448,0.575622,0.258333,10,4,268,268,54,800
695,BR,ND,7,20,0.883097,0.566327,0.177392,14,4,66,0,91,4480
696,BR,ND,7,10,0.814425,0.47738,0.288438,3,4,396,396,54,480
697,BR,ND,7,15,0.823649,0.461719,0.297965,13,2,508,0,88,12480
698,BR,ND,7,5,0.874668,0.451992,0.122089,11,4,13,0,80,880
699,BR,ND,7,10,0.805136,0.699147,0.194857,9,2,146,0,79,5760
700,BR,ND,7,5,0.925271,0.646223,0.113914,12,2,19,0,84,3840
701,BR,ND,3,10,0.812131,0.472015,0.120829,15,3,27,0,91,5400
